,gene,kl_divergence,p_value,fdr
395,Spop,0.2312528197203965,0.000999000999000999,0.004450398170876081
396,Bnip3l,0.23169833995482875,0.000999000999000999,0.004450398170876081
397,Cadps,0.23205337302366855,0.000999000999000999,0.004450398170876081
398,Atp5o,0.23208577877404662,0.000999000999000999,0.004450398170876081
399,Atp5l,0.2323381307943575,0.000999000999000999,0.004450398170876081
400,Ctsd,0.23250051038119718,0.000999000999000999,0.004450398170876081
401,Pabpc1,0.23287142663146393,0.000999000999000999,0.004450398170876081
402,Plekhb2,0.23293771333750507,0.000999000999000999,0.004450398170876081
403,Ndufa6,0.23319932380113975,0.000999000999000999,0.004450398170876081
404,Gtf2i,0.23328377564542152,0.000999000999000999,0.004450398170876081
405,Astn1,0.23385608779693956,0.000999000999000999,0.004450398170876081
406,Pcdh10,0.23426010797236105,0.000999000999000999,0.004450398170876081
407,Pitpna,0.23426876962156745,0.000999000999000999,0.004450398170876081
408,Srrm2,0.2343450374685707,0.000999000999000999,0.004450398170876081
409,Htra1,0.23444877675263306,0.000999000999000999,0.004450398170876081
410,Prrc2b,0.23446664264645517,0.000999000999000999,0.004450398170876081
411,Arglu1,0.23484291722135556,0.000999000999000999,0.004450398170876081
412,Map1lc3b,0.2356460805561097,0.000999000999000999,0.004450398170876081
413,Trim2,0.23619172466811336,0.000999000999000999,0.004450398170876081
414,Cck,0.2363114775299267,0.000999000999000999,0.004450398170876081
415,Rps11,0.23655874093767126,0.000999000999000999,0.004450398170876081
416,Cdk14,0.2366387424443553,0.000999000999000999,0.004450398170876081
417,Pbx1,0.2368704130729075,0.000999000999000999,0.004450398170876081
418,Ppp2r1a,0.23698676281650116,0.000999000999000999,0.004450398170876081
419,Slc38a3,0.23739191106397395,0.000999000999000999,0.004450398170876081
420,Usp9x,0.23780841456669705,0.000999000999000999,0.004450398170876081
421,Gls,0.23811705080569495,0.000999000999000999,0.004450398170876081
422,Ncl,0.2384638083210205,0.000999000999000999,0.004450398170876081
423,Ncam1,0.23850239314112998,0.000999000999000999,0.004450398170876081
424,Arpc2,0.23854964335556858,0.000999000999000999,0.004450398170876081
425,Slc12a5,0.2389110034468795,0.000999000999000999,0.004450398170876081
426,Srsf1,0.23893177021988962,0.000999000999000999,0.004450398170876081
427,Slc38a1,0.23925943187851573,0.000999000999000999,0.004450398170876081
428,Cnbp,0.23992708559514153,0.000999000999000999,0.004450398170876081
429,Rnf187,0.24003658745337508,0.000999000999000999,0.004450398170876081
430,Eif4h,0.24005222314434385,0.000999000999000999,0.004450398170876081
431,Zfp106,0.2402282734119645,0.000999000999000999,0.004450398170876081
432,Mtss1l,0.2406736903964709,0.000999000999000999,0.004450398170876081
433,Hmgcs1,0.2409102354484297,0.000999000999000999,0.004450398170876081
434,Ash1l,0.2409465903471547,0.000999000999000999,0.004450398170876081
435,Rps4x,0.24098703477240396,0.000999000999000999,0.004450398170876081
436,Dst,0.24103379180320922,0.000999000999000999,0.004450398170876081
437,Gnb2l1,0.24120804300206494,0.000999000999000999,0.004450398170876081
438,Tmx4,0.24126174128170536,0.000999000999000999,0.004450398170876081
439,Rpl7a,0.24184936305683408,0.000999000999000999,0.004450398170876081
440,Atpif1,0.2421366334761066,0.000999000999000999,0.004450398170876081
441,Ociad1,0.2421991697732082,0.000999000999000999,0.004450398170876081
442,Ddx3x,0.24305026337710198,0.000999000999000999,0.004450398170876081
443,Add3,0.24319050732772196,0.000999000999000999,0.004450398170876081
444,Syp,0.24331090773166852,0.000999000999000999,0.004450398170876081
445,Rpl37a,0.243366440667604,0.000999000999000999,0.004450398170876081
446,Gpr37l1,0.24396610973044358,0.000999000999000999,0.004450398170876081
447,Azin1,0.24403921054416644,0.000999000999000999,0.004450398170876081
448,Atp6v1e1,0.24410141796302964,0.000999000999000999,0.004450398170876081
449,Ndufb6,0.2445454459966761,0.000999000999000999,0.004450398170876081
450,Sdha,0.24460382223241928,0.000999000999000999,0.004450398170876081
451,Mlf2,0.2447422021506661,0.000999000999000999,0.004450398170876081
452,Rpl21,0.24487012511744416,0.000999000999000999,0.004450398170876081
453,Ube2b,0.24488552796130733,0.000999000999000999,0.004450398170876081
454,Rps5,0.24508896516236772,0.000999000999000999,0.004450398170876081
455,Rps6,0.24510265173036766,0.000999000999000999,0.004450398170876081
456,Apc,0.24512238262428934,0.000999000999000999,0.004450398170876081
457,Dld,0.24539957784968247,0.000999000999000999,0.004450398170876081
458,Trim9,0.24555706794919846,0.000999000999000999,0.004450398170876081
459,BC002163,0.24596823546806404,0.000999000999000999,0.004450398170876081
460,Ccdc88a,0.24610213993037605,0.000999000999000999,0.004450398170876081
461,Ptp4a2,0.2461688869158706,0.000999000999000999,0.004450398170876081
462,Gpi1,0.24631680837983383,0.000999000999000999,0.004450398170876081
463,Synpr,0.24664020678416704,0.000999000999000999,0.004450398170876081
464,Serpini1,0.24681970393028185,0.000999000999000999,0.004450398170876081
465,Prdx1,0.24708696466953303,0.000999000999000999,0.004450398170876081
466,Sfpq,0.24717148267101124,0.000999000999000999,0.004450398170876081
467,Ubl3,0.24782669805958563,0.000999000999000999,0.004450398170876081
468,Eid1,0.24806107411396705,0.000999000999000999,0.004450398170876081
469,Rps23,0.24808082698583642,0.000999000999000999,0.004450398170876081
470,Slc25a23,0.2480965124466747,0.000999000999000999,0.004450398170876081
471,Fndc5,0.24816232146830114,0.000999000999000999,0.004450398170876081
472,Atp2b1,0.24930770539109331,0.000999000999000999,0.004450398170876081
473,Clip3,0.2494730308007736,0.000999000999000999,0.004450398170876081
474,Tmem59,0.24952074483050962,0.000999000999000999,0.004450398170876081
475,Cdr1,0.25027319855056396,0.000999000999000999,0.004450398170876081
476,Synj1,0.250282333133494,0.000999000999000999,0.004450398170876081
477,Sfxn5,0.2503270774557148,0.000999000999000999,0.004450398170876081
478,S100b,0.25035411953516573,0.000999000999000999,0.004450398170876081
479,Spire1,0.2507811514220459,0.000999000999000999,0.004450398170876081
480,Stox2,0.2508220543753479,0.000999000999000999,0.004450398170876081
481,Fam168a,0.25102709508120563,0.000999000999000999,0.004450398170876081
482,Aco2,0.2511958696727173,0.000999000999000999,0.004450398170876081
483,Selk,0.2513828297548425,0.000999000999000999,0.004450398170876081
484,Pum2,0.251611007970758,0.000999000999000999,0.004450398170876081
485,Zfp706,0.2517902528981043,0.000999000999000999,0.004450398170876081
486,D4Wsu53e,0.2519519591014702,0.000999000999000999,0.004450398170876081
487,Myeov2,0.2524940331410594,0.000999000999000999,0.004450398170876081
488,Sirt2,0.25265688762648086,0.000999000999000999,0.004450398170876081
489,Ogt,0.25269790886504423,0.000999000999000999,0.004450398170876081
490,Fgf12,0.2528047135760816,0.000999000999000999,0.004450398170876081
491,Ptges3,0.2528984991327494,0.000999000999000999,0.004450398170876081
492,Eif3a,0.2535580568732918,0.000999000999000999,0.004450398170876081
493,Atp6ap2,0.25368311242594965,0.000999000999000999,0.004450398170876081
494,Rasgrp1,0.2537359933395554,0.000999000999000999,0.004450398170876081
495,Ncor1,0.25380055818115643,0.000999000999000999,0.004450398170876081
496,Prex1,0.2542028325626164,0.000999000999000999,0.004450398170876081
497,Dynlt3,0.2543515069185956,0.000999000999000999,0.004450398170876081
498,Zcchc18,0.25474889848605603,0.000999000999000999,0.004450398170876081
499,Tmem66,0.25545601618879016,0.000999000999000999,0.004450398170876081
500,Cbx5,0.25557937343742154,0.000999000999000999,0.004450398170876081
501,Camta1,0.25575470627033287,0.000999000999000999,0.004450398170876081
502,Uqcrc1,0.25578577656268675,0.000999000999000999,0.004450398170876081
503,Ubqln1,0.25617050867249935,0.000999000999000999,0.004450398170876081
504,Mgea5,0.25640815572991593,0.000999000999000999,0.004450398170876081
505,Scp2,0.2564409636930035,0.000999000999000999,0.004450398170876081
506,Ube2d3,0.25661409908860117,0.000999000999000999,0.004450398170876081
507,Vps35,0.25697593331438134,0.000999000999000999,0.004450398170876081
508,Uqcr10,0.25711302575457623,0.000999000999000999,0.004450398170876081
509,Luc7l2,0.25724700757886,0.000999000999000999,0.004450398170876081
510,Ndufv2,0.257496394825438,0.000999000999000999,0.004450398170876081
511,Wnk1,0.2575856749714374,0.000999000999000999,0.004450398170876081
512,Eef1b2,0.2577041227309046,0.000999000999000999,0.004450398170876081
513,Nsg1,0.2579352677718507,0.000999000999000999,0.004450398170876081
514,Tsc22d1,0.25794690405325144,0.000999000999000999,0.004450398170876081
515,Mbnl2,0.25818693460122305,0.000999000999000999,0.004450398170876081
516,Slc38a2,0.25820364337951063,0.000999000999000999,0.004450398170876081
517,Bmpr2,0.2583015637135252,0.000999000999000999,0.004450398170876081
518,Pcbp1,0.2584554218794243,0.000999000999000999,0.004450398170876081
519,Chmp4b,0.25867708103443643,0.000999000999000999,0.004450398170876081
520,Grcc10,0.25892690730224344,0.000999000999000999,0.004450398170876081
521,Mgll,0.25903495475497323,0.000999000999000999,0.004450398170876081
522,Slc30a9,0.25909164675122776,0.000999000999000999,0.004450398170876081
523,Nudt3,0.2591037882358941,0.000999000999000999,0.004450398170876081
524,Nisch,0.2593732180775785,0.000999000999000999,0.004450398170876081
525,Hnrnpl,0.25950846634284164,0.000999000999000999,0.004450398170876081
526,Nucks1,0.2595761192826809,0.000999000999000999,0.004450398170876081
527,Ptms,0.25960540780615105,0.000999000999000999,0.004450398170876081
528,Nrxn2,0.2602884551597511,0.000999000999000999,0.004450398170876081
529,Hnrpdl,0.26040406727703835,0.000999000999000999,0.004450398170876081
530,Mapk1,0.26044823161271996,0.000999000999000999,0.004450398170876081
531,Cdkn1b,0.26045773924265114,0.000999000999000999,0.004450398170876081
532,Prex2,0.2606087542777284,0.000999000999000999,0.004450398170876081
533,Tardbp,0.26078508048586696,0.000999000999000999,0.004450398170876081
534,Mff,0.26101469219731277,0.000999000999000999,0.004450398170876081
535,Uba1,0.26131965877103847,0.000999000999000999,0.004450398170876081
536,Med13,0.2615007055111094,0.000999000999000999,0.004450398170876081
537,Etnk1,0.26166432964610126,0.000999000999000999,0.004450398170876081
538,Elovl5,0.2617201926572219,0.000999000999000999,0.004450398170876081
539,C330021F23Rik,0.2617580677064659,0.000999000999000999,0.004450398170876081
540,Ndufa3,0.2620821346339876,0.000999000999000999,0.004450398170876081
541,Ube2k,0.2622072934338539,0.000999000999000999,0.004450398170876081
542,Gabarap,0.26221300782657614,0.000999000999000999,0.004450398170876081
543,Ogfrl1,0.2622607543673766,0.000999000999000999,0.004450398170876081
544,Zfp91,0.26233674298532583,0.000999000999000999,0.004450398170876081
545,Rps15,0.2625232925828511,0.000999000999000999,0.004450398170876081
546,Atp5j2,0.26268869485295576,0.000999000999000999,0.004450398170876081
547,Bex2,0.26280136596420167,0.000999000999000999,0.004450398170876081
548,Rpl18a,0.26300147294294285,0.000999000999000999,0.004450398170876081
549,Nufip2,0.2632700955277958,0.000999000999000999,0.004450398170876081
550,Add1,0.2635025728200528,0.000999000999000999,0.004450398170876081
551,Rps14,0.26408172266072893,0.000999000999000999,0.004450398170876081
552,Efhd2,0.2644854688896561,0.000999000999000999,0.004450398170876081
553,Ctsl,0.2651328913890395,0.000999000999000999,0.004450398170876081
554,Brk1,0.265509843231154,0.000999000999000999,0.004450398170876081
555,Glrb,0.2658962208283385,0.000999000999000999,0.004450398170876081
556,Pclo,0.2660700219889859,0.000999000999000999,0.004450398170876081
557,Zmynd11,0.2661389107386274,0.000999000999000999,0.004450398170876081
558,Cdk5r1,0.266168546489766,0.000999000999000999,0.004450398170876081
559,Dynlrb1,0.26717761865439665,0.000999000999000999,0.004450398170876081
560,Ubqln2,0.2672070239806508,0.000999000999000999,0.004450398170876081
561,Atp6v0b,0.26721679888239197,0.000999000999000999,0.004450398170876081
562,Rasgrf1,0.26726901534633213,0.000999000999000999,0.004450398170876081
563,Hnrnpab,0.2674639332483951,0.000999000999000999,0.004450398170876081
564,Fabp7,0.2675441103357724,0.000999000999000999,0.004450398170876081
565,Limch1,0.26796432036634243,0.000999000999000999,0.004450398170876081
566,Cyfip2,0.2681732696478275,0.000999000999000999,0.004450398170876081
567,Basp1,0.2682411247491985,0.000999000999000999,0.004450398170876081
568,Golga4,0.2682985436572325,0.000999000999000999,0.004450398170876081
569,Mif,0.2682995403496659,0.000999000999000999,0.004450398170876081
570,Cct2,0.26846788500104146,0.000999000999000999,0.004450398170876081
571,Aplp1,0.2684812419306223,0.000999000999000999,0.004450398170876081
572,Atxn7l3b,0.26866065084716395,0.000999000999000999,0.004450398170876081
573,Amfr,0.26921259906463135,0.000999000999000999,0.004450398170876081
574,Arf3,0.2693689204502662,0.000999000999000999,0.004450398170876081
575,Tulp4,0.26939350516847627,0.000999000999000999,0.004450398170876081
576,G3bp2,0.26957098740635677,0.000999000999000999,0.004450398170876081
577,Abr,0.2698349477792521,0.000999000999000999,0.004450398170876081
578,Sf3b1,0.2699793984224799,0.000999000999000999,0.004450398170876081
579,Hp1bp3,0.270568395045614,0.000999000999000999,0.004450398170876081
580,Slc4a10,0.27082243057518696,0.000999000999000999,0.004450398170876081
581,Zranb2,0.2711359473783016,0.000999000999000999,0.004450398170876081
582,Pgrmc1,0.2711914511881122,0.000999000999000999,0.004450398170876081
583,Rplp2,0.27154275462227984,0.000999000999000999,0.004450398170876081
584,Rad21,0.2716786607638293,0.000999000999000999,0.004450398170876081
585,Prune2,0.2717791780568979,0.000999000999000999,0.004450398170876081
586,Kidins220,0.2727374932596158,0.000999000999000999,0.004450398170876081
587,Nsf,0.2729647998862808,0.000999000999000999,0.004450398170876081
588,Hnrnph1,0.2733657030837241,0.000999000999000999,0.004450398170876081
589,Faim2,0.2735519393992569,0.000999000999000999,0.004450398170876081
590,Pak1,0.27449969520619655,0.000999000999000999,0.004450398170876081
591,Rpl38,0.2745693521315342,0.000999000999000999,0.004450398170876081
592,Gde1,0.2746041841041997,0.000999000999000999,0.004450398170876081
593,Rheb,0.27525104143959156,0.000999000999000999,0.004450398170876081
594,Atp6v1b2,0.2754567183713932,0.000999000999000999,0.004450398170876081
595,Ndufs3,0.27566340188115773,0.000999000999000999,0.004450398170876081
596,Sdhb,0.27567436949879415,0.000999000999000999,0.004450398170876081
597,Rbfox2,0.2757498062925956,0.000999000999000999,0.004450398170876081
598,Hnrnpul2,0.275896465083582,0.000999000999000999,0.004450398170876081
599,Snap91,0.2759700347837755,0.000999000999000999,0.004450398170876081
600,Cmip,0.2760832075887534,0.000999000999000999,0.004450398170876081
601,Cdk16,0.2761307733773318,0.000999000999000999,0.004450398170876081
602,Rpl29,0.27614939072449474,0.000999000999000999,0.004450398170876081
603,Eno2,0.27636346369378517,0.000999000999000999,0.004450398170876081
604,Sod2,0.2765151212549181,0.000999000999000999,0.004450398170876081
605,Anp32e,0.2772422852949572,0.000999000999000999,0.004450398170876081
606,Nono,0.2772430658329501,0.000999000999000999,0.004450398170876081
607,Kif5a,0.27725770777485614,0.000999000999000999,0.004450398170876081
608,Cdhr1,0.2772616252501984,0.000999000999000999,0.004450398170876081
609,Hsph1,0.2782147748504392,0.000999000999000999,0.004450398170876081
610,Slc32a1,0.27821724042411244,0.000999000999000999,0.004450398170876081
611,Gad1,0.27830398564824826,0.000999000999000999,0.004450398170876081
612,Gaa,0.27830918758705847,0.000999000999000999,0.004450398170876081
613,Meis2,0.2786972662347005,0.000999000999000999,0.004450398170876081
614,Camk2n1,0.27875384049787727,0.000999000999000999,0.004450398170876081
615,Atp5f1,0.27888072701548616,0.000999000999000999,0.004450398170876081
616,Scamp5,0.2791460140003579,0.000999000999000999,0.004450398170876081
617,Prrc2c,0.27927263256167517,0.000999000999000999,0.004450398170876081
618,H2afz,0.27934784854428446,0.000999000999000999,0.004450398170876081
619,R3hdm1,0.279698841856439,0.000999000999000999,0.004450398170876081
620,Rab10,0.27981484694103353,0.000999000999000999,0.004450398170876081
621,Dynll1,0.2798552930369629,0.000999000999000999,0.004450398170876081
622,Hspa9,0.28069956213632263,0.000999000999000999,0.004450398170876081
623,Myo6,0.28132692721545777,0.000999000999000999,0.004450398170876081
624,Khdrbs1,0.28144558079449045,0.000999000999000999,0.004450398170876081
625,Minos1,0.28165965718919905,0.000999000999000999,0.004450398170876081
626,Mllt11,0.28180719038569624,0.000999000999000999,0.004450398170876081
